samplingfm/Benchmarks/107.sk_3_90.cnf,cryptominisat,5.6.7,SAT,19
samplingfm/Benchmarks/107.sk_3_90.cnf,cryptominisat,5.6.8,SAT,19
samplingfm/Benchmarks/isolateRightmost.sk_7_481.cnf,sat4j-java,2.3.1,SAT,46
samplingfm/Benchmarks/isolateRightmost.sk_7_481.cnf,sat4j-maven,2.3.1,SAT,4039
samplingfm/Benchmarks/isolateRightmost.sk_7_481.cnf,sat4j-jar,2.3.1,SAT,321
samplingfm/Benchmarks/isolateRightmost.sk_7_481.cnf,cryptominisat,5.6.7,SAT,37
samplingfm/Benchmarks/isolateRightmost.sk_7_481.cnf,cryptominisat,5.6.8,SAT,39
samplingfm/Benchmarks/81.sk_5_51.cnf,sat4j-java,2.3.1,SAT,20
samplingfm/Benchmarks/81.sk_5_51.cnf,sat4j-maven,2.3.1,SAT,3803
samplingfm/Benchmarks/81.sk_5_51.cnf,sat4j-jar,2.3.1,SAT,297
samplingfm/Benchmarks/81.sk_5_51.cnf,cryptominisat,5.6.7,SAT,26
samplingfm/Benchmarks/81.sk_5_51.cnf,cryptominisat,5.6.8,SAT,26
samplingfm/Benchmarks/LoginService2.sk_23_36.cnf,sat4j-java,2.3.1,SAT,28
samplingfm/Benchmarks/LoginService2.sk_23_36.cnf,sat4j-maven,2.3.1,SAT,4396
samplingfm/Benchmarks/LoginService2.sk_23_36.cnf,sat4j-jar,2.3.1,SAT,346
samplingfm/Benchmarks/LoginService2.sk_23_36.cnf,cryptominisat,5.6.7,SAT,31
samplingfm/Benchmarks/LoginService2.sk_23_36.cnf,cryptominisat,5.6.8,SAT,30
samplingfm/Benchmarks/Pollard.sk_1_10.cnf,sat4j-java,2.3.1,SAT,44
samplingfm/Benchmarks/Pollard.sk_1_10.cnf,sat4j-maven,2.3.1,SAT,4076
samplingfm/Benchmarks/Pollard.sk_1_10.cnf,sat4j-jar,2.3.1,SAT,228
samplingfm/Benchmarks/Pollard.sk_1_10.cnf,cryptominisat,5.6.7,SAT,25
samplingfm/Benchmarks/Pollard.sk_1_10.cnf,cryptominisat,5.6.8,SAT,25
samplingfm/Benchmarks/parity.sk_11_11.cnf,sat4j-java,2.3.1,SAT,686
samplingfm/Benchmarks/parity.sk_11_11.cnf,sat4j-maven,2.3.1,SAT,5195
samplingfm/Benchmarks/parity.sk_11_11.cnf,sat4j-jar,2.3.1,SAT,1099
samplingfm/Benchmarks/parity.sk_11_11.cnf,cryptominisat,5.6.7,SAT,348
samplingfm/Benchmarks/parity.sk_11_11.cnf,cryptominisat,5.6.8,SAT,289
samplingfm/Benchmarks/sort.sk_8_52.cnf,sat4j-java,2.3.1,SAT,826
samplingfm/Benchmarks/sort.sk_8_52.cnf,sat4j-maven,2.3.1,SAT,5755
samplingfm/Benchmarks/sort.sk_8_52.cnf,sat4j-jar,2.3.1,SAT,1117
samplingfm/Benchmarks/sort.sk_8_52.cnf,cryptominisat,5.6.7,SAT,571
samplingfm/Benchmarks/sort.sk_8_52.cnf,cryptominisat,5.6.8,SAT,561
samplingfm/Benchmarks/20.sk_1_51.cnf,sat4j-java,2.3.1,SAT,29
samplingfm/Benchmarks/20.sk_1_51.cnf,sat4j-maven,2.3.1,SAT,4471
samplingfm/Benchmarks/20.sk_1_51.cnf,sat4j-jar,2.3.1,SAT,332
samplingfm/Benchmarks/20.sk_1_51.cnf,cryptominisat,5.6.7,SAT,39
samplingfm/Benchmarks/20.sk_1_51.cnf,cryptominisat,5.6.8,SAT,42
samplingfm/Benchmarks/enqueueSeqSK.sk_10_42.cnf,sat4j-java,2.3.1,SAT,172
samplingfm/Benchmarks/enqueueSeqSK.sk_10_42.cnf,sat4j-maven,2.3.1,SAT,5196
